session_id,scenario_id,scenario_title,mode,language,started_at,ended_at,message_id,sender,message_type,text,image_url,audio_url,transcription,detected_language,suggestion,suggestions,timestamp,message_count,session_duration_minutes
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,f0fc7a14-6708-4ef5-aea8-5aa23326043f,user,text,आप कुछ english में हिंदी में बोलिए मैं english में translate कर हूं.,,,,,,,14/04/26 07:57,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,578296a5-6bde-42dc-9fc4-96b72d7a432d,riya,text,"What do you want to talk about today?
-----------
आप आज किस बारे में बात करना चाहते हैं?",,,,,,"[u""Let's talk about food."", u'Tell me a story.', u'About movies.']",14/04/26 07:56,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,26f599bc-3722-4aae-a97a-9e3507e2aaa2,riya,text,"I am happy to chat with you again! 😊
-----------
मुझे आपके साथ फिर से बात करके खुशी हो रही है! 😊",,,,,,,14/04/26 07:56,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,b7d30c75-4410-4aa0-931b-b005caff0f0d,user,text,हमारी आपकी chat भी हुई थी और वह भी हुई थी.,,,,,,,14/04/26 07:56,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,410791a8-9491-4a5a-be2e-89d377f0d2fc,riya,text,"What do you want to talk about?
-----------
आप किस बारे में बात करना चाहते हैं?",,,,,,"[u""Let's talk about food"", u'About movies', u'Anything is fine']",14/04/26 07:56,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,62eb21e9-4c0f-480b-a005-8070a749d484,riya,text,"Hello! Nice to meet you.
-----------
नमस्ते! आपसे मिलकर खुशी हुई।",,,,,,,14/04/26 07:56,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,c4d4ef42-cddf-440e-b917-157a3f1dc05e,user,text,Hello.,,,,,,,14/04/26 07:56,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,cf7580fb-be3f-41a4-a08e-e2a6f1c03fc5,riya,text,"Let's start our chat! 😊
-----------
चलिए, हमारी बातचीत शुरू करते हैं! 😊",,,,,,"[u'Hello Riya', u'Hi there!', u'Nice to meet you']",14/04/26 07:56,116,
7a056782-d4d5-45d9-908a-c8aeea53b326,free-talk,Talk with Riya,voice,hi,14/04/26 07:56,,248e1e34-ee1c-49c9-ae10-9e75c4e852bf,riya,text,"Hi! I am Riya.
I will help you practice English.
You can practice speaking with me.
-----------
नमस्ते! मैं रिया हूँ।
मैं आपकी अंग्रेज़ी का अभ्यास करने में मदद करूँगी।
आप मुझसे बोलकर अभ्यास कर सकते हैं।",,,,,,,14/04/26 07:56,116,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,2c37bbdd-e7e2-46d2-8e7d-72a7440c20b9,riya,text,"What do you want to learn?
-----------
आप क्या सीखना चाहेंगे?",,,,,,"[u'Grammar', u'Vocabulary', u'Speaking']",14/04/26 08:33,8,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,68add0d7-29ae-4a63-9321-3f40d9e89aa7,riya,text,"I am Riya! 
I am your AI friend. 😊
I help you learn English.
-----------
मैं रिया हूँ!
मैं आपकी AI दोस्त हूँ। 😊
मैं आपको अंग्रेज़ी सीखने में मदद करती हूँ।",,,,,,,14/04/26 08:33,8,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,375ad092-1f10-441b-8885-317fb8277505,user,text,Who are you?,,,,,,,14/04/26 08:33,8,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,0db19a81-67e7-4af8-9922-932a70586ca8,riya,text,"What do you want to practice today?
-----------
आज आप क्या अभ्यास करना चाहेंगे?",,,,,,"[u'Talking', u'Vocabulary', u'Grammar']",14/04/26 08:32,8,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,0bf2b73b-1398-4f64-8750-72028bd3eb8e,riya,text,"Hello! 👋
I am Riya.
I help you practice English.
-----------
नमस्ते! 👋
मैं रिया हूँ।
मैं आपको अंग्रेज़ी का अभ्यास करने में मदद करती हूँ।",,,,,,,14/04/26 08:32,8,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,16217d72-9376-41d2-a3f9-21edae16b703,user,text,Hello?,,,,,,,14/04/26 08:32,8,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,e48a5c11-958f-4250-9328-6d75e84a8603,riya,text,"Are you ready to start?
-----------
क्या आप शुरू करने के लिए तैयार हैं?",,,,,,"[u'Yes, I am!', u""Let's start!"", u'Ready!']",14/04/26 08:32,8,
52217a2f-9faf-4659-9bc6-9b82b2bd630d,free-talk,Talk with Riya,voice,hi,14/04/26 08:32,,2d4073e5-dbc3-4ddd-bdc7-fbd5c8ebeea1,riya,text,"Hello! I'm Riya. 😊
I will help you practice English.
You will be my student.
-----------
नमस्ते! मैं रिया हूँ। 😊
मैं आपको अंग्रेज़ी का अभ्यास करने में मदद करूँगी।
आप मेरे छात्र होंगे।",,,,,,,14/04/26 08:32,8,
e1a6d2c0-98f3-494a-b504-c6f5cbd8c6dd,free-talk,Talk with Riya,voice,hi,14/04/26 10:56,,2a371dba-ea95-4ba6-a33e-5470af0287a7,riya,text,"What do you want to talk about?
-----------
आप किस बारे में बात करना चाहेंगे?",,,,,,"[u""Let's talk about food"", u'How about movies?', u'Talk about hobbies']",14/04/26 10:56,2,
e1a6d2c0-98f3-494a-b504-c6f5cbd8c6dd,free-talk,Talk with Riya,voice,hi,14/04/26 10:56,,d99f48f0-7b4c-4e25-995f-d7aaddc060cc,riya,text,"Hi! I am Riya. 😊
I will help you practice English.
You can be the student.
-----------
नमस्ते! मैं रिया हूँ। 😊
मैं आपको अंग्रेजी का अभ्यास करने में मदद करूंगी।
आप छात्र हो सकते हैं।",,,,,,,14/04/26 10:56,2,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,089f4b41-2b89-42bb-987a-bf3083dab5cd,riya,text,"What kind of work do you do?
-----------
आप किस तरह का काम करते हैं?",,,,,,"[u'I work in IT.', u'I am a student.', u'I do marketing.']",14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,bce2de8d-be0b-43ab-80a8-88b5c73742b2,riya,text,"Oh nice, Jayesh!
-----------
ओह बढ़िया, जयेश!",,,,,,,14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,413440bc-2de1-444e-aca9-e366009bcbd4,user,text,Work,,,,,,,14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,62f4b908-ece1-435c-8f16-2312f0ec0577,riya,text,"So, tell me, are you a student or do you work?
-----------
तो, मुझे बताएं, आप एक छात्र हैं या काम करते हैं?",,,,,,"[u'I am a student.', u'I work in IT.', u""I'm currently studying.""]",14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,b8799e7c-8fd4-4dc4-a740-172209330e60,riya,text,"Jayesh! That's a lovely name.
-----------
जयेश! यह एक प्यारा नाम है।",,,,,,,14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,107bf706-5860-4285-80c5-5f93032b6bd8,user,text,Jayesh patel,,,,,,,14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,cb971f93-6b65-4948-a468-ac7c49f86d4a,riya,text,"Oh, that's a cool name! So, what do you do, Spiking English?
-----------
ओह, यह एक अच्छा नाम है! तो, आप क्या करते हैं, स्पाइकिंग इंग्लिश?",,,,,,"[u'I am a student.', u'I work in IT.', u'I am learning English.']",14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,d4ca6855-f821-44fe-9af9-596aabf3dc39,user,text,Spiking english,,,,,,,14/04/26 10:58,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,0c5e7bd2-d8a9-468c-84af-23fd6fbe3f36,riya,text,"Hi! I'm Riya. What do I call you?
-----------
नमस्ते! मैं रिया हूँ। आप मुझे क्या कहेंगे?",,,,,,"[u'My name is...', u'You can call me...', u""Hi Riya, I'm...""]",14/04/26 10:57,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,4e97d685-0013-490f-adf9-45ab9982c578,user,text,Hi,,,,,,,14/04/26 10:57,11,
40c5ce82-1965-4dd1-9bf8-62972981cf91,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 10:56,,2dd576d5-8452-48b7-a1ee-132ea771766c,riya,text,"Hey! I'm Riya. What do I call you?
-----------
नमस्ते! मैं रिया हूँ। आप मुझे क्या कहेंगे?",,,,,,"[u'You can call me Anjali.', u'My name is Rahul.', u""I'm Priya.""]",14/04/26 10:56,11,
21d338e7-bf5a-4931-9764-2c1a198925be,free-talk,Talk with Riya,voice,hi,14/04/26 14:25,,8da7d479-5628-4a19-a70a-9affd18dc193,riya,text,"Are you ready to start?
-----------
क्या आप शुरू करने के लिए तैयार हैं?",,,,,,"[u'Yes, I am ready!', u""Let's start now"", u'I want to practice']",14/04/26 14:25,2,
21d338e7-bf5a-4931-9764-2c1a198925be,free-talk,Talk with Riya,voice,hi,14/04/26 14:25,,298c3349-b994-491c-8de8-db64af2c7da7,riya,text,"Hi! I am Riya. 😊
I will help you practice English.
You will be the learner.
-----------
नमस्ते! मैं रिया हूँ। 😊
मैं आपको अंग्रेज़ी का अभ्यास करने में मदद करूँगी।
आप सीखने वाले होंगे।",,,,,,,14/04/26 14:25,2,
1a90d81d-8073-4e3f-9552-51713845ec39,free-talk,Talk with Riya,voice,hi,14/04/26 14:33,,1a9713df-bc68-4d02-8b04-29cf55346c6e,riya,text,"What do you want to talk about today?
-----------
आज आप किस बारे में बात करना चाहेंगे?",,,,,,"[u""Let's talk about food"", u'Tell me about your day', u'Ask me questions']",14/04/26 14:33,2,
1a90d81d-8073-4e3f-9552-51713845ec39,free-talk,Talk with Riya,voice,hi,14/04/26 14:33,,f5e4f0d0-50c6-48fc-b4f5-7ed5a38181e5,riya,text,"Hi! I'm Riya. 😊
I will be your English practice friend.
You can be the student! 
-----------
नमस्ते! मैं रिया हूँ। 😊
मैं आपकी अंग्रेजी अभ्यास दोस्त बनूँगी।
आप विद्यार्थी बन सकते हैं!",,,,,,,14/04/26 14:33,2,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,59cdada2-5cfc-4cad-8cce-59027f8891db,riya,text,"Great choice! Anything else for you?
-----------
बढ़िया चुनाव! आपके लिए और कुछ?",,,,,,"[u""No, that's all."", u'Add some fries.', u'Can I see the menu?']",14/04/26 15:27,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,a62fd11e-b4b8-43d6-a0a5-3c459d731118,user,text,Yeah. That's right.,,,,,,,14/04/26 15:27,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,221268be-42a1-4934-8544-18dfbf15fd60,riya,text,"So, one pizza, one Sprite, and one burger?
-----------
तो, एक पिज़्ज़ा, एक स्प्राइट और एक बर्गर?",,,,,,"[u""Yes, that's right."", u'And fries please.', u'What kind of pizza?']",14/04/26 15:27,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,c2fb072d-e10a-4f6b-8346-f605ff3e26f0,riya,text,"Oh, pizza and a burger sounds delicious!
-----------
ओह, पिज़्ज़ा और बर्गर बहुत स्वादिष्ट लग रहे हैं!",,,,,,,14/04/26 15:27,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,50caef13-8b69-49a8-b126-b4a78f5ea2a9,user,text,I would like to order some pizza. Sprite burger and all.,,,,,,,14/04/26 15:27,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,e6120de2-faaa-4c0f-b50d-5d77cb74569f,riya,text,"You're welcome! What would you like to order?
-----------
आपका स्वागत है! आप क्या ऑर्डर करना चाहेंगे?",,,,,,"[u'I want to order pizza.', u'Can I see the menu?', u'What do you recommend?']",14/04/26 15:27,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,4ddee15a-d742-4e79-8fe7-4873a16be089,user,text,Yeah. Thank you.,,,,,,,14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,c6bd4f90-fca7-4128-b518-66ce44a036aa,riya,text,"Are you ready to order now?
-----------
क्या आप अब ऑर्डर करने के लिए तैयार हैं?",,,,,,"[u""Yes, I'm ready."", u'What do you recommend?', u'Can you tell me the specials?']",14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,b36fb384-78d5-4cd0-97f2-92efca7de3c9,riya,text,"I'll be around if you need anything else.
-----------
अगर आपको कुछ और चाहिए तो मैं यहीं हूँ।",,,,,,,14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,a6c2f093-14a7-43c7-bb7d-54142c8cb0df,riya,text,"Okay, great!
-----------
ठीक है, बढ़िया!",,,,,,,14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,4eb6bd67-e766-443d-ba58-5a2f2f8eafd8,user,text,I will let you know.,,,,,,,14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,abc82f36-45e1-43aa-be55-49f6229ecc37,riya,text,"Let me know if you change your mind or need anything later, okay?
-----------
अगर आपका विचार बदलता है या बाद में कुछ चाहिए तो मुझे बताएं, ठीक है?",,,,,,"[u'Okay, thank you Riya.', u'I will let you know.', u'See you later.']",14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,6aa656ff-4265-40e9-9af8-f9ca0276fe2e,riya,text,"Great! I'm glad to hear that.
-----------
बढ़िया! मुझे यह सुनकर खुशी हुई।",,,,,,,14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,e115cf10-5615-4e3a-99a3-f766259f4a3d,user,text,Yeah. Yeah. Yeah. I will enjoy my food. Thank you.,,,,,,,14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,4d951804-0aea-4c96-bbf3-94e929c44fc6,riya,text,"You're welcome! Enjoy your food.
-----------
आपका स्वागत है! अपने भोजन का आनंद लें।",,,,,,"[u'Thank you, bye.', u'I will enjoy.', u'See you later.']",14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,e80f04e1-56b3-4914-acf2-0f711242b083,user,text,"No. Thank you, Ria.",,,,,,,14/04/26 15:26,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,ff15bdf1-e082-486a-957b-0401504ef768,riya,text,"Is there anything else I can help you with before I go?
-----------
क्या मैं जाने से पहले आपकी किसी और चीज़ में मदद कर सकती हूँ?",,,,,,"[u'No, thank you.', u'Just the bill please.', u'Can I get some water?']",14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,624286af-74c1-4912-8b40-54c784ed72a5,riya,text,"Enjoy your meal!
-----------
अपने भोजन का आनंद लें!",,,,,,,14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,9e12bee2-0290-4a62-9e1c-16c30fcea470,riya,text,"Haha, you can just ask any staff member if you need more food, okay?
-----------
हाहा, अगर आपको और खाना चाहिए तो आप किसी भी स्टाफ सदस्य से पूछ सकते हैं, ठीक है?",,,,,,,14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,9c17aebf-cfd4-4ddb-acb7-f01940ec20ce,user,text,"Thank you. If I need some food, I can call you.",,,,,,,14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,9e0535f5-2ee5-41ef-ae66-54576a588419,riya,text,"Let me know if you need anything else.
-----------
अगर आपको कुछ और चाहिए तो मुझे बताएं।",,,,,,"[u'Thank you, I will.', u'Will do, thanks!', u'I will enjoy it.']",14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,9b751b57-3356-4c08-98d8-1ea6b45349d5,riya,text,"Hope you enjoy your meal!
-----------
आशा है आप अपने भोजन का आनंद लेंगे!",,,,,,,14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,fd009d56-c9cf-4d4e-8f56-994b383aadd3,riya,text,"It was nice meeting you too!
-----------
आपसे मिलकर भी अच्छा लगा!",,,,,,,14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,fab4f6bf-9da4-4237-9d4e-93370554350b,user,text,Yeah. Nice meeting you.,,,,,,,14/04/26 15:25,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,05b5098b-1a36-453b-a276-10ffbead656e,riya,text,"Was it nice meeting you?
-----------
आपसे मिलकर अच्छा लगा?",,,,,,"[u'Yes, nice meeting you too.', u'It was lovely, thanks Riya.', u'Yes, see you soon.']",14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,870c6006-c465-4538-bad8-2f9fbb324862,riya,text,"Great! Your order will be here soon.
-----------
बढ़िया! आपका ऑर्डर जल्द ही यहाँ आ जाएगा।",,,,,,,14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,b2e17c09-1a48-402b-bb44-baaaec63f993,user,text,Yes. That's all.,,,,,,,14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,68ec0d07-6eae-4230-b50d-4c7332c0507c,riya,text,"Will that be all for you today?
-----------
क्या आज के लिए बस इतना ही होगा?",,,,,,"[u""Yes, that's all"", u'Could I have water?', u'What about drinks?']",14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,d4d8682a-8c2c-4482-9b1c-c901e9cb43fd,riya,text,"Okay, two paneer tikkas and two tandoori rotis coming right up!
-----------
ठीक है, दो पनीर टिक्का और दो तंदूरी रोटियाँ तुरंत आ रही हैं!",,,,,,,14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,25ece729-e775-43f4-977a-ce5d203581c6,user,text,No.,,,,,,,14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,50e8ad54-c260-4112-b5a6-9e3e00ebb044,riya,text,"Anything else with that?
-----------
इसके साथ और कुछ?",,,,,,"[u""No, that's all."", u'Maybe some naan?', u'What do you recommend?']",14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,b1544731-d37e-4629-ac46-6a56e5663274,riya,text,"Paneer tikka and tandoori roti, sounds delicious!
-----------
पनीर टिक्का और तंदूरी रोटी, बहुत स्वादिष्ट लग रहा है!",,,,,,,14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,6cb88d71-8e53-48f8-9f5d-4e0617bd3348,user,text,Я. I would like to order panil tika. And tandoori rope.,,,,,,,14/04/26 15:24,34,
92159c12-b711-411d-bc17-1f741f8a8cba,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:23,,89523ce4-7178-404a-abab-b77b25043eb9,riya,text,"Oh wow, this place looks fancy! I'm Riya. Have you decided what you want to order?
-----------
ओह वाह, यह जगह फैंसी लग रही है! मैं रिया हूँ। क्या आपने तय कर लिया है कि आप क्या ऑर्डर करना चाहते हैं?",,,,,,"[u""Yes, I think I'll have..."", u'Not yet, I need time.', u'What do you recommend?']",14/04/26 15:23,34,
43e54e52-f5ee-40eb-ac17-59c935755820,dl-1,Ordering food at a restaurant,chat,hi,14/04/26 15:41,,2901763a-9f57-4918-bb8a-af257bd985b4,riya,text,"Hey! This place looks great. I'm Riya, by the way. Have you been here before?
-----------
नमस्ते! यह जगह बहुत अच्छी लग रही है। मेरा नाम रिया है, वैसे। क्या आप यहाँ पहले आए हैं?",,,,,,"[u'Yes, I have been here.', u'No, this is my first time.', u""I'm not sure about this place.""]",14/04/26 15:41,1,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,290173e6-3b34-4ea1-9e90-4beb51f362e1,riya,text,"What do you want to store?
-----------
आप क्या स्टोर करना चाहते हैं?",,,,,,"[u'Spice jars', u'Food containers', u'Oil bottle']",14/04/26 16:10,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,62818306-1724-4954-88f5-ae3dd5b55cf6,riya,text,"I can help you find storage items!
What kind of storage do you need?
-----------
मैं आपको भंडारण की वस्तुएं खोजने में मदद कर सकता हूँ!
आपको किस तरह के भंडारण की आवश्यकता है?",,,,,,,14/04/26 16:10,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,613f895e-38d4-4939-9cba-d897e18b3fd4,user,text,"इस तरह से bitte, storage,",,,,,,,14/04/26 16:10,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,ed4595fc-e2e5-410b-97f4-29a4358ea435,riya,text,"What do you need to store?
-----------
आपको क्या स्टोर करने की आवश्यकता है?",,,,,,"[u'Oil bottle', u'Spice jars', u'Water bottle']",14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,1ae8e961-e4b7-4e2c-9c51-eef9d62f89cc,riya,text,"That sounds like kitchen storage! 
Like bottles for oil or spices. 
-----------
यह रसोई भंडारण जैसा लगता है!
तेल या मसालों के लिए बोतलों की तरह।",,,,,,,14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,bbd7437a-0a9d-4bc8-855e-f71d72db47b5,user,text,Oil full out bottle full,,,,,,,14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,29b298bd-cc7b-4467-93d1-e4961fe435d5,riya,text,"What is your favorite kitchen accessory?
-----------
आपका पसंदीदा रसोई का सामान क्या है?",,,,,,"[u'A new toaster', u'A coffee maker', u'Nice plates']",14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,0cb13f21-65ae-4c54-92ad-3d9b14d08c1b,riya,text,"Kitchen accessories are fun!
Like new spoons or a toaster! 😊
-----------
रसोई के सामान मजेदार होते हैं!
जैसे नए चम्मच या टोस्टर! 😊",,,,,,,14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,da47def5-8a72-46aa-8832-d5947ea290b2,user,text,Feature and accessories,,,,,,,14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,29a72cf9-0398-4f70-b0fb-63eb92bd6aa3,riya,system_voice_limit_warning,"Hey! We only have 1 minute left. Let's finish our chat for today!
---
Arey! Sirf 1 minute bacha hai. Aaj ki baat yahi khatam karte hain!",,,,,,,14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,000d81fe-da51-4a44-a26f-382f50ea214f,riya,text,"Do you want new kitchen accessories?
-----------
क्या आप रसोई के नए सामान चाहते हैं?",,,,,,"[u'Yes, please!', u'What do you have?', u'Show me some']",14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,38c0bd70-1613-4df0-a028-f4d7600a0cd1,riya,text,"Oh, the kitchen! 🍳
It is a very important room!
-----------
ओह, रसोई! 🍳
यह बहुत महत्वपूर्ण कमरा है!",,,,,,,14/04/26 16:09,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,b1b72125-e145-492b-9b96-a6d6d46e8bac,user,text,Kitchen. Kitchen. Kitchen. Kitchen. Accessory kitchen.,,,,,,,14/04/26 16:08,84,
36e24b8f-6f78-40f6-b11d-7e74aaafcb7d,free-talk,Talk with Riya,voice,hi,14/04/26 16:00,,5856b05c-8bcd-472e-81eb-74c41b64ddcf,riya,text,"Do you like bright lights in your kitchen?
-----------
क्या आपको अपनी रसोई में तेज रोशनी पसंद है?",,,,,,"[u'Yes, I do.', u'No, I prefer soft.', u'Tell me more!']",14/04/26 16:08,84,
